iso	glottocode	name	status	WRITING	DEVELOPMENT	USE	SIGN_LANGUAGE	UNWRITTEN	LITERATURE	NEWSPAPERS	TV	RADIO	TAUGHT	SHIFTING	SHIFTED	NT	OT	BIBLE	Dictionary	Grammar	LITERACY_L1	LITERACY_L2	Writing	Language Development	Language Use
hau	haus1257	Hausa	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	1	1	1	0	0	0	0		1	1	N/A	N/A	Arabic script, Naskh variant [Arab], called Ajami. Braille script [Brai].Latin script [Latn], used since 1880, primary usage.	Taught as subject in most primary and secondary schools in grades 1–9.Taught in some primary schools through grade 3. Taught as subject in some tertiary schools.Literature. Radio. TV. Dictionary. Grammar. Bible: 1932–2015.	Used as L2 by Abishi [pcn], Adara [kad], Agatu [agc], Ahwai [nfd], Ajiri[afo], Ajiya [idc], Akye [aik], Alago [ala], Aninka [aqk], Arum [aab], Asu [aum], Atoro [tdv],Atsam [cch], Awak [awo], Ayu [ayu], Baangi [bqx], Bacama [bcy], Bade [bde], Bali [bcn], Bankal[jjr], Bassa-Kontagora [bsr], Bata [bta], Bauchi [bsf], Beele [bxq], Belning [glb], Bena [yun],Berom [bom], Bijim [jbm], Bille [bil], Bina [byj], Bisã [bqp], Boghom [bux], Boko [bqc],Bokobaru [bus], Bo-Rukul [mae], Bu [jid], Bu [zbu], Buli [uly], Bura-Pabir [bwr], Bure [bvh],Burku [bbt], Cahungwarya [nat], Cakfem-Mushere [cky], Cara [cfd], Cha’ari [cxh], Choogen [tgd],Cicipu [awc], Cineni [cie], Cishingini [asg], C’Lela [dri], Dadiya [dbd], Dass [dot], Daza[dzd], Deno [dbb], Dera [kna], Dir-Nyamzak-Mbarimi [nzr], Dirya [dwa], Duguri [dbm], Duhwa[kbz], Duya [ldb], Dyarim [dyr], Dza [jen], Eastern Acipa [acp], Ebira [igb], Eggon [ego],Ejuele [dbi], Etkywan [ich], Fali Muchella [fli], Firan [fir], Fungwa [ula], Fyer [fie], Ga’anda[gqa], Gade [ged], Galambi [glo], Gamo-Ningi [bte], Ganang [gne], Gbagyi [gbr], Gengle [geg],Gera [gew], Geruma [gea], Giiwo [kks], Goemai [ank], Gude [gde], Gurmana [gvm], Guruntum-Mbaaru[grd], Gwa [gwb], Gwak [jgk], Gwamhi-Wuri [bga], Gwandara [gwn], Gyaazi [gyz], Gyem [gye], Gyong[kdm], Hasha [ybj], Hausa Sign Language [hsl], Hõne [juh], Hwana [hwo], Iguta [nar], Ikhin-Aokho[ikh], Ikulu [ikl], Izere [izr], Izora [cbo], Jakattoe [jrt], Jara [jaf], Jibu [jib], Jimi[jmi], Juu [juu], Kaan [ldl], Kadung [dkg], Kam [kdx], Kamantan [kci], Kamuku [cdr], Kariya[kil], Kibaku [ckl], Kir-Balar [kkr], Kizamani [izm], Koenoem [kcs], Koma [kmy], Koro Nulu[vkn], Koro Wachi [bqv], Koro Zuba [vkz], Kpasham [pbn], Kuce [ruk], Kudu-Camo [kov], Kugama[kow], Kulere [kul], Kulung [bbu], Kumba [ksm], Kusur-Myet [tdl], Kutep [kub], Kyanga [tye],Kyoli [cry], Labir [jku], Laka [ksp], Lala-Roba [lla], Lamang [hia], Lere [gnh], Longuda [lnu],Lopa [lop], Mada [mda], Mama [mma], Mansi [zns], Mbat [bau], Mboi [moi], Mbula-Bwazza [mbu],Migili [mgi], Mindat [mmf], Miship [mjs], Mwaghavul [sur], Ndoola [ndr], Ngas [anc], Ngizim[ngi], Ngwaba [ngw], Nikyob-Nindem [kdp], Ninzo [nin], Nteng [nqt], Numana [nbr], Nungu [rin],Nya Huba [hbb], Nyankpa [yes], Nyong [muo], Pa’anci [pqa], Pangu [png], Pero [pip], Pesse [pze],Piapung [pcw], Piya-Kwonci [piy], Pyam [pym], Pye [pai], Reshe [res], Rigwe [iri], Rishiwa[rsw], Rjili [uji], Rom [tdk], Ron [cla], Samba Daka [ccg], Sanga [xsn], Shall-Zwall [sha],Shama-Sambuga [sqa], Shanga [sho], Sheni [scv], Shiki [gua], Shoo-Minda-Nye [bcv], Siri [sir],Sorko [bze], Sukur [syk], Sya [scw], Tal [tal], Tala [tak], Tangale [tan], Tehl [mtl], Teme[tdo], Tera [ttr], Tigon Mbembe [nza], Tiyaa [tyy], Tsikimba [kdl], Tsishingini [tsw], Tso[ldp], Tsucuba [cbq], Tsuvadi [tvd], Tugbiri-Niragu [grh], Tulai [tvi], Tunzuii [dza], Tyap[kcg], ut-Ma’in [gel], Verre [ver], Voro [vor], Vune mi [mkf], Wandala [mfi], Wãpha [juw], Warji[wji], Yangkam [bsx], Yendang [ynq], Yukuben [ybl], Ywom [gek], Zamwal [zah], Zari [zaz], Zhire[zhi], Zibinju [jmb], Zul [zlu].
mzj	many1261	Manya	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	Literature. NT: 2023.	Many also use Eastern Maninkakan [emk]. Many also use Loma [lom]. Also use Liberian English [lir].
mql	mbel1240	Mbelime	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		1	1	1%–5%.	N/A	Latin script [Latn], used since 1978.	Literacy rate in L1: 1%–5%. Radio. Videos. Dictionary. Grammar. Bible portions: 2014.	Vigorous. All domains. Used by all. Positive attitudes. Also use Ditammari [tbz]. Also use French [fra].
bem	bemb1257	Bemba (Zambia)	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	1	0	1	0	0	0	0	0		1	1	N/A	N/A	Braille script [Brai]. Latin script [Latn], primary usage.	Taught as subject in primary schools in grades 1–4. Newspapers. Radio.Dictionary. Grammar. Bible: 1956–2003.	Used by all. Positive attitudes.
new	newa1246	Newari; Nepal Bhasa	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	1	1	0	0	0	0	0		1	1	60% (1991 census).	60% (1991 census).	Devanagari script [Deva], primary usage. Newa script [Newa], in common use during the Malla period and earlier, recent efforts to revive usage. Ranjana (Lantsa, Wartu) script [Ranj].	Literacy rate in L1: 60% (1991 census). Literacy rate in L2: 60% (1991 census). Youth more literate than older; men more than women. Taught as subject in primary schools. Literature. Newspapers. Periodicals. Radio. TV. Videos. Dictionary. Grammar. Texts. Bible: 2015. Agencies: Nepal Bhasa Academy; Newar National Forum.	Language shift greater among Hindus than Buddhists. Home, religion; mixed use: Friends, work, education. Used by all. Also use Central Tibetan [bod]. Also use English [eng]. Also use Hindi [hin]. Also use Nepali [npi]. Used as L2 by Pahari [phj].
gju	guja1253	Gujari	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	1	1	0	0	0	0	0		1	1	N/A	5%–15%.	Arabic script, Naskh variant [Arab]. Arabic script, Nastaliq variant[Aran], primary usage. Devanagari script [Deva], plans for future development using this script.	Literacy rate in L2: 5%–15%. Literature. Periodicals. Radio. TV.Dictionary. Grammar. Texts.	In general, Hindu agriculturalists have not retained Gujari language andculture, whereas Muslim Gujari have. Gujars outside Jammu-Kashmir and Himachal Pradesh do notspeak Gujari, but regional languages. All domains. Positive attitudes. Also use Dogri [dgo].Also use English [eng]. Also use Garhwali [gbm]. Also use Hindi [hin]. Also use Jaunsari [jns].Also use Kashmiri [kas]. Also use Kullu Pahari [kfx]. Also use Kumaoni [kfy]. Also use Urdu[urd].
mkl	moko1243	Mokole	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Radio. Bible: 2021.	Vigorous. For school-age children, though education is in French [fra], outside the classroom children speak Mokole. Home, school, neighborhood, work. Used by all. Positive attitudes. Also use Baatonum [bba]. Also use Boko [bqc]. Also use Borgu Fulfulde [fue]. Also use Dendi [ddn]. Also use French [fra]. Also use Hausa [hau]. Also use Yoruba [yor].
tbw	tagb1258	Tagbanwa	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	36%.	36%.	Latin script [Latn], primary usage. Tagbanwa script [Tagb].	Literacy rate in L1: 36%. Literacy rate in L2: 36%. Literature. Texts. NT: 1992–2019.	Used exclusively with other Tagbanwa in all situations. Used by all. Negative attitudes. Somewhat ashamed of being Tagbanwa among other Filipinos, and speak Filipino [fil] as they can. Also use Filipino [fil]. Proficiency varies; more proficiency on the East coast than the West.
knz	kala1383	Kalamsé	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	0	N/A	48% in Jyla [dyu]; 38% in Moore [mos].	Latin script [Latn], no longer in use.	Literacy rate in L2: 48% in Jyla [dyu]; 38% in Moore [mos]. Literature. Bible portions: 1978.	Home, Community, Workplace, Religion, Special cultural events, Technology and media. Used by all. Many also use Jula [dyu]. Many also use Moore [mos]. A few also use Maya Samo [sym]. A few also use Western Niger Fulfulde [fuh].
hif	fiji1242	Fiji Hindi	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	1	0	1	1	0	0	1	0		1	1	N/A	85%.	Devanagari script [Deva]. Latin script [Latn].	Literacy rate in L2: 85%. Taught in a few primary schools in early gradesonly. Newspapers. Radio. Dictionary. Grammar. NT: 2002.	Used by all of Indian ancestry in Fiji. Indians who arrived after theindenture system as free immigrants continue to speak their languages at home, using English[eng] as the language to communicate with others. Home. All also use English [eng]. Used as L2by Eastern Punjabi [pan], Gujarati [guj], Tamil [tam], Telugu [tel], Urdu [urd].
vid	vidu1238	Vidunda	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	Literature. NT: 2014.	Vigorous. Used by all. Also use Swahili [swh].
arz	egyp1253	Arabic (Egyptian)	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	1	1	0	0	0	1	0		1	1	N/A	N/A	Arabic script, Naskh variant [Arab], primary usage. Braille script [Brai].	Radio. TV. Videos. Dictionary. Grammar. NT: 1932.	All domains. Also use English [eng], especially in academic settings. Alsouse French [fra], especially in academic settings. Used as L2 by Greek [ell], Mattokki [xnz],Nobiin [fia], Sa’idi Arabic [aec], Siwi [siz], Western Armenian [hyw].
zsm	stan1306	Standard Malay	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		0	0	N/A	N/A	Arabic script, Naskh variant [Arab]. Braille script [Brai]. Latin script [Latn].	Used through secondary education and in some tertiary institutions. Taught in all primary and secondary schools; taught as subject in schools using Chinese [cmn] or Tamil [tam] as the language of instruction. Taught in tertiary schools. Fully developed. Bible: 1733–2016.	Also use English [eng]. Also use Mandarin Chinese [cmn]. Also use Tamil [tam].
qub	hual1241	Quechua, Huallaga Huánuco	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		1	1	N/A	15%–25%.	Latin script [Latn].	Literacy rate in L2: 15%–25%. Radio. Dictionary. Grammar. Bible: 2010.	Also use Spanish [spa].
mif	mofu1248	Mofu-Gudur	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	1	0		1	1	15%.	30%.	Latin script [Latn].	Literacy rate in L1: 15%. Literacy rate in L2: 30%. Several schools have Multilingual Education programs, with Mofu-Gudur as the language of instruction. Literature. Radio. Dictionary. Grammar. Texts. NT: 2007.	Vigorous. All domains. Used by all. Positive attitudes. Most also use Adamawa Fulfulde [fub]. Many also use French [fra]. A few also use Giziga [giz]. A few also use Mafa [maf]. Used as L2 by Cuvok [cuv], Mbudum [xmd].
bwu	buli1254	Buli (Ghana)	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		1	1	Around 10%.	5%–15%.	Latin script [Latn], used since 1985.	Literacy rate in L1: Around 10%. Literacy rate in L2: 5%–15%. Literature.Dictionary. Grammar. Texts. Bible: 2016.	Vigorous. All domains. Used by all. Also use English [eng]. Used as L2 byKantosi [xkt].
luo	luok1236	Luo (Kenya and Tanzania)	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	0	0		1	1	10%–30%.	50%–75%.	Latin script [Latn].	Literacy rate in L1: 10%–30%. Literacy rate in L2: 50%–75%. Taught as subject in some primary schools. Radio. Videos. Dictionary. Grammar. Texts. Bible: 1953–1977.	Vigorous. Home, community. Used by all. Positive attitudes. Also use English [eng]. Also use Swahili [swh]. Used as L2 by Suba [sxb].
kbo	keli1248	Keliko	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	1	0		1	0	50%.	N/A	Latin script [Latn].	Literacy rate in L1: 50%. Taught as subject in some primary schools throughgrade 3. Literature. Radio. Dictionary. Texts. NT: 2018.	All domains. Used by all. Positive attitudes. Also use Bari [bfa].
eng	stan1293	English	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		0	0	N/A	N/A	Braille script [Brai]. Deseret Alphabet [Dsrt], limited usage only in theUnited States between 1854–1877. Duployan shorthand [Dupl]. Latin script [Latn], primary usage.Shavian (Shaw) script [Shaw], no longer in use.	Taught in all primary and secondary schools. Taught in all tertiaryschools. Fully developed. Bible: 1382–2002.	Some also use French [fra] (European Commission 2006). A few also useSpanish [spa] (European Commission 2006). A few also use Standard German [deu] (EuropeanCommission 2006).
xog	soga1242	Soga	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	1	0	0	0	0		1	1	N/A	N/A	Latin script [Latn], used since 1996.	Materials inadequate for dialectal variations (2021 SIL). Taught in primary schools through grade 3. Taught as subject in some secondary schools. Literature. Radio. Dictionary. Grammar. Bible: 2015. Agencies: Lusoga Language Development Academy; Basoga Cultural Research Centre.	Vigorous. All domains. Used by all. Positive attitudes. Most also use Ganda [lug]. Many also use English [eng]. Used as L2 by Kenye [lke], Saamya-Gwe [lsm].
tic	tira1254	Tira	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	0	10%–20%.	N/A	Latin script [Latn].	Literacy rate in L1: 10%–20%. Literature. Bible: 2022.	Widely promoted in the churches. Used by all. Positive attitudes. Used as L2 by Torona [tqr].
tih	timu1262	Timugon Murut	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	0	0		1	0	Less than 40%.	More than 50% in Standard Malay [zsm].	Latin script [Latn], developed in about 1984.	Literacy rate in L1: Less than 40%. Literacy rate in L2: More than 50% in Standard Malay [zsm]. Literature. Radio. Dictionary. Bible: 2014. Agency: Kadazandusun Language Foundation (KLF), Murut Language Centre.	Some young people, all adults. Some children and adults; all elderly. Neutral attitudes. Many also use Sabah Malay [msi]. Some also use English [eng]. Some also use Hakka Chinese [hak]. Some also use Standard Malay [zsm]. A few also use Tahol Murut [mvv]. Used as L2 by Keningau Murut [kxi], Tahol Murut [mvv].
tur	nucl1301	Turkish	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		0	0	N/A	N/A	Arabic script, Naskh variant [Arab], no longer in use. Braille script [Brai]. Cyrillic script [Cyrl], used in Bulgaria. Greek script [Grek], no longer in use. Latin script [Latn], used since 1928 or 1929, primary usage.	Taught in all primary and secondary schools. Fully developed. Bible: 1827–2006.	Karamanli are Turkish-speaking Greeks. Some also use English [eng] (European Commission 2006). A few also use Standard German [deu] (European Commission 2006).
vec	vene1258	Venetian	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	1	1	1	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Newspapers. Periodicals. Radio. TV. Bible portions: 1859. Agency: Academia de ła Łengua Veneta (Academy of the Venetian Language).	Vigorous. Also use Italian [ita]. Used as L2 by Cimbrian [cim].
hop	hopi1249	Hopi	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	1	N/A	N/A	Latin script [Latn].	Taught as subject in primary schools. Literature. Dictionary. Grammar. NT:1972. The Hopilavayi Project is part of a comprehensive plan for revitalizing Hopi. This projectwas the result of a survey conducted by the Hopi Cultural Preservation Office in 1997 to assesslanguage use among the Hopis. Agency: Hopi Cultural Preservation Office (HCPO).	Some young people, all adults. Most also use English [eng], especiallyyouth who prefer English [eng].
dzg	daza1242	Dazaga	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	0	1	0	0	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Literature. Newspapers. Radio. Dictionary. Grammar. Texts. Bible portions:2006.	Also use Chadian Arabic [shu]. Used as L2 by Tedaga [tuq].
glg	gali1258	Galician	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Academy of the Galician Language. Decades of development as literarylanguage, including poetry and essays for all levels of education. Taught in primary andsecondary schools in Galician-speaking areas. Dictionary. Grammar. Bible: 1989–1992.	Also use Spanish [spa].
thr	rana1246	Tharu, Rana	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	1	0		0	0	N/A	N/A	Devanagari script [Deva].	Mother-tongue multilingual education up to grade three in Kanchanpur. Taught as subject in primary schools. Literature. Periodicals. Radio. Videos. Texts. NT: 2017.	Vigorous. Home, friends, religion; mixed use: Work, education. Used by all. Positive attitudes. Also use Hindi [hin]. Also use Nepali [npi].
mfq	moba1244	Moba	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	1	3%–30%.	N/A	Latin script [Latn].	Literacy rate in L1: 3%–30%. Literature. Dictionary. Grammar. Texts. NT: 2008.	Vigorous. Home, neighborhood, market, work, church. Used by all. Positive attitudes. Also use French [fra]. Used as L2 by Mampruli [maw], Ngangam [gng].
rue	rusy1239	Rusyn	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	1	1	0	0	0	0	0		1	0	N/A	N/A	Cyrillic script [Cyrl]. Latin script [Latn], used in Slovakia.	Radio. TV. Dictionary. Bible portions: 2009.	Also use Ukrainian [ukr], for literature and signs.
djk	ndyu1242	Aukan	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	1	0		1	1	Below 10%.	15%–25%.	Afaka script [Afak], developed in early 1900s, never widely used, may be inuse by a few individuals. Latin script [Latn], primary usage.	Literacy rate in L1: Below 10%. Literacy rate in L2: 15%–25%. Literature.Radio. Dictionary. Grammar. Texts. NT: 1999–2009.	Vigorous. In Paramaribo some shifted to Dutch [nld], some younger ones toSranan Tongo [srn]. All domains. Also in oral and written form for religious services. Positiveattitudes. Most also use Sranan Tongo [srn], especially men. Many also use Dutch [nld].
xmm	mala1481	Malay, Manado	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	1	0		1	1	N/A	N/A	Latin script [Latn].	Radio. Dictionary. Grammar. NT: 2017.	Home, Community, Work. Used by all. Neutral attitudes. Also use Indonesian [ind]. Used as L2 by Andio [bzb], Bantik [bnq], Bintauna [bne], Bolango [bld], Buol [blf], Gorontalo [gor], Kaidipang [kzp], Lolak [llq], Mongondow [mog], Pendau [ums], Ponosakan [pns], Ratahan [rth], Sangir [sxn], Talaud [tld], Tombulu [tom], Tondano [tdn], Tonsawang [tnw], Tonsea [txs], Tontemboan [tnt].
brd	bara1357	Baraamu	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	1	0	1	0	0	1	0	0		1	1	Low.	49% in Nepali [npi].	Devanagari script [Deva], recently developed.	Literacy rate in L1: Low. Literacy rate in L2: 49% in Nepali [npi].Newspapers. Radio. Dictionary. Grammar. Texts. Agencies: National Foundation for the Developmentof Indigenous Nationalities; Nepal Baram Association.	Home, religion; mixed use: Friends, work. Older adults only. Positiveattitudes. Shifted to Nepali [npi].
crw	chra1242	Chrau	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	1	0		1	1	30%.	50%–75%.	Latin script [Latn].	Literacy rate in L1: 30%. Literacy rate in L2: 50%–75%. 5,000 can readChrau, 500 can write it. Radio. Dictionary. Grammar. Texts. NT: 1982.	Some parents pass it on to children. Informally used in education, oral andwritten use in religious services, oral literature. Positive attitudes. Also use Vietnamese[vie].
weh	wehh1238	Weh	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	1	0		0	0	N/A	20%.	Latin script [Latn].	Literacy rate in L2: 20%. Radio. Texts. NT: 2022.	Vigorous. All domains. Used by all. Some also use English [eng], as language of public education. Also use Cameroon Pidgin [wes]. Also use Isu [isu]. Used as L2 by Aghem [agq], Isu [isu].
cta	tata1258	Chatino, Tataltepec	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	1	N/A	N/A	Latin script [Latn].	Literature. Dictionary. Grammar. Texts. NT: 1981.	Some young people, all adults. Very few children speak the language (2015R. Sullivant). Used as L2 by Western Highland Chatino [ctp].
dan	dani1285	Danish	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		0	0	N/A	N/A	Braille script [Brai]. Latin script [Latn], primary usage.	Compulsory subject in primary schools on Faroe Islands. Taught in allprimary and secondary schools. Taught in some tertiary schools. Fully developed. Bible:1550–1993.	Most also use English [eng] (European Commission 2006). Many also useStandard German [deu] (European Commission 2006). Some also use French [fra] (EuropeanCommission 2006).
tgb	tobi1239	Tebilung	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		1	0	N/A	60%–70% in Standard Malay [zsm].	Latin script [Latn], developed in about 2004.	Literacy rate in L2: 60%–70% in Standard Malay [zsm]. The current spelling system is not widely known, but anyone who is literate in L2 (Standard Malay [zsm]) can read and write in Tobilung. Literature. Videos. Dictionary. Texts.	Stronger in villages in the interior. Half of the children are learning the language or using it at home. Mixed use: Home, Friends, Religion, Work. Some young people, all adults. Mixed attitudes. Most also use Sabah Malay [msi].
yao	yaoo1241	Yao	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	1	0	0	0	0	0		1	1	5%.	60% Chichewa [nya], 30% Arabic [arb].	Latin script [Latn].	Literacy rate in L1: 5%. Literacy rate in L2: 60% Chichewa [nya], 30% Arabic [arb]. Literature. Radio. Dictionary. Grammar. Texts. Bible: 2014.	Also use Chichewa [nya]. Also use Standard Arabic [arb].
mpi	mpad1242	Mpade	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	0	0		0	1	Very low.	N/A	Latin script [Latn].	Literacy rate in L1: Very low. Literature. Grammar. Texts.	All ages, but intergenerational transmission is weakening. Mostly home life. Positive attitudes. Some also use French [fra], as language of public education. Also use Chadian Arabic [shu]. Used as L2 by Shuwa Arabic [shu].
kyk	kama1363	Kamayo	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	1	0	0	0	0		1	0	N/A	80% in Cebuano [ceb].	Latin script [Latn], in development.	Literacy rate in L2: 80% in Cebuano [ceb]. Taught in primary schools in early grades only. Videos. Dictionary.	Vigorous. Home, friends, some in government. Used by all. Positive attitudes. All also use Cebuano [ceb]. Also use English [eng]. Also use Tagalog [tgl].
crh	crim1257	Crimean Tatar	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	1	1	0	1	0	0	0	0		1	1	N/A	N/A	Arabic script, Naskh variant [Arab], used until 1928. Cyrillic script[Cyrl], primary usage. Latin script [Latn], official usage since 1997.	Taught in a few schools. Two local universities have faculties of CrimeanTatar. Literature. Newspapers. TV. Dictionary. Grammar. Bible: 2016.	Mostly the older generations speak it, but it could be shifting up in use.
dri	clel1238	C'lela	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	1	0	0	0	1	0		1	1	N/A	N/A	Latin script [Latn], used since 2001.	Radio. Dictionary. Grammar. NT: 2020.	Used by all. Also use Hausa [hau]. Used as L2 by Cicipu [awc], Damakawa[dam], Gwamhi-Wuri [bga], Tsuvadi [tvd].
ycn	yucu1253	Yucuna	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	1	5%–10%.	15%–25%.	Latin script [Latn].	Literacy rate in L1: 5%–10%. Literacy rate in L2: 15%–25%. 500 read Yucuna, 300 can write it. Literature. Dictionary. Grammar. NT: 1982–2014.	Vigorous. All domains. Oral and written use in religious services, and oral use in the traditional religion. Letter writing. Positive attitudes. Most also use Spanish [spa]. Some also use Tanimuca-Letuama [tnc], because of intermarriage. Used as L2 by Tanimuca-Letuama [tnc].
nog	noga1249	Nogai	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	1	0	0	0	0	0	0	1	0		1	0	N/A	N/A	Cyrillic script [Cyrl].	Most read and write Russian [rus]. Taught as subject in primary schools. Literature. Dictionary. NT: 2011.	Home, community. Some young people, all adults. Many children shift to other languages at school age (Salminen 2007). Positive attitudes. Many also use Kumyk [kum]. Also use Karachay-Balkar [krc]. Also use Russian [rus].
hwc	hawa1247	Hawai'i Creole English	Written	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	1	1	1	0	0	0	0		0	0	66%–75%.	66%–75%.	Latin script [Latn].	Literacy rate in L1: 66%–75%. Literacy rate in L2: 66%–75%. Taught in bushschools as an elective to native and nonnative children. Taught as subject in primary schools inHawaii. Radio. TV. Texts. Bible: 2019.	Vigorous use by 100,000 to 200,000. Native speech of a large number ofthose born or brought up in Hawaii, regardless of racial origin. Continuum of speech fromdistinct creole to standard English [eng] of Hawaii. Different speakers control different spansalong the continuum, with some only speaking creole. Some communication problems at universitylevel. Courts, literature, personal letters, local commerce, and a few songs. Used by all. Mixedattitudes. Accepted by many as a distinctive local language and important part of local culture;but looked down on by others. Most also use English [eng]. Used as L2 by Hawaiian [haw].
